0.0 , 0.0 , 0.0 , 0.0
0.001 , 0.0 , 0.0016497525111372616 , 0.1499775010124783
0.002 , 0.00016497525111372618 , 0.004941173857462166 , 0.299820032397223
0.003 , 0.0006590926368599428 , 0.009862914640160673 , 0.4493927459900552
0.004 , 0.0016453841008760102 , 0.016400384363485135 , 0.5985610364445968
0.005 , 0.003285422537224524 , 0.024535780886969515 , 0.747190662367996
0.006 , 0.005739000625921475 , 0.034248124653932496 , 0.8951478671291209
0.007 , 0.009163813091314725 , 0.0455132976399671 , 1.0422994992304977
0.008 , 0.013715142855311436 , 0.05830408695889518 , 1.188513132135673
0.009 , 0.019545551551200954 , 0.07259023305753688 , 1.3336571834441557
0.01 , 0.026804574856954644 , 0.0883384824246172 , 1.4776010333066978
0.011 , 0.035638423099416366 , 0.10551264473320998 , 1.6202151419743418
0.012 , 0.046189687572737365 , 0.1240736543303135 , 1.7613711663754497
0.013 , 0.058597053005768715 , 0.14397963598146601 , 1.900942075615807
0.014 , 0.07299501660391532 , 0.16518597477275304 , 2.038802265297851
0.015 , 0.08951361408119063 , 0.18764539006713662 , 2.174827670556151
0.016 , 0.1082781530879043 , 0.21130801340675653 , 2.3088958777074144
0.017 , 0.12940895442857994 , 0.23612147024772248 , 2.4408862344145374
0.018 , 0.15302110145335218 , 0.26203096540893844 , 2.5706799582655657
0.019 , 0.17922419799424602 , 0.2889793721116841 , 2.6981602436698457
0.02 , 0.20812213520541445 , 0.31690732448202763 , 2.8232123669751767
0.021 , 0.2398128676536172 , 0.3457533133836648 , 2.9457237897113475
0.022 , 0.2743881989919837 , 0.37545378544447916 , 3.065584259867169
0.023 , 0.3119335775364316 , 0.40594324513599767 , 3.1826859111098393
0.024 , 0.35252790205003137 , 0.43715435976098393 , 3.2969233598573657
0.025 , 0.39624333802612977 , 0.469018067200673 , 3.4081938001166705
0.026 , 0.44314514474619704 , 0.5014636862696055 , 3.5163970960020507
0.027 , 0.4932915133731576 , 0.5344190295226767 , 3.621435871850713
0.028 , 0.5467334163254253 , 0.5678105183558786 , 3.7232155998542966
0.029 , 0.6035144681610132 , 0.6015633002392782 , 3.8216446851275254
0.03 , 0.663670798184941 , 0.6356013679180615 , 3.916634548137417
0.031 , 0.7272309349767472 , 0.6698476804149627 , 4.0080997044188855
0.032 , 0.7942157030182434 , 0.7042242856651135 , 4.095957841504991
0.033 , 0.8646381315847548 , 0.7386524446122811 , 4.1801298930026025
0.034 , 0.9385033760459829 , 0.7730527565936146 , 4.260540109746815
0.035 , 1.0158086517053444 , 0.8073452858384053 , 4.337116127970085
0.036 , 1.096543180289185 , 0.841449688904965 , 4.409789034424738
0.037 , 1.1806881491796815 , 0.8752853428785667 , 4.478493428400238
0.038 , 1.2682166834675381 , 0.9087714741524495 , 4.543167480579416
0.039 , 1.3590938308827831 , 0.9418272876131842 , 4.603752988680679
0.04 , 1.4532765596441015 , 0.9743720960512183 , 4.660195429836131
0.041 , 1.5507137692492234 , 1.0063254496171716 , 4.712444009658487
0.042 , 1.6513463142109406 , 1.03760726514444 , 4.760451707952579
0.043 , 1.7551070407253846 , 1.0681379551588759 , 4.804175321030363
0.044 , 1.8619208362412722 , 1.0978385563967656 , 4.843575500591326
0.045 , 1.9717046918809489 , 1.1266308576529909 , 4.878616789133296
0.046 , 2.084367777646248 , 1.1544375267821683 , 4.909267651861798
0.047 , 2.1998115303244647 , 1.1811822366766926 , 4.9355005050692515
0.048 , 2.317929753992134 , 1.2067897900469595 , 4.957291740958432
0.049 , 2.43860873299683 , 1.231186242830625 , 4.9746217488879045
0.05 , 2.561727357279892 , 1.2542990260595603 , 4.987474933020272
0.051 , 2.6871572598858484 , 1.2760570660151744 , 4.99583972635738
0.052 , 2.8147629664873657 , 1.2963909025050175 , 4.999708601149831
0.053 , 2.9444020567378675 , 1.3152328050960225 , 4.999078075671454
0.054 , 3.0759253372474697 , 1.3325168871424007 , 4.99394871735262
0.055 , 3.2091770259617096 , 1.3481792174490745 , 4.9843251422695944
0.056 , 3.343994947706617 , 1.3621579294145936 , 4.97021601099038
0.057 , 3.4802107406480767 , 1.3743933275007512 , 4.95163402078079
0.058 , 3.617650073398152 , 1.3848279908795749 , 4.928595894177768
0.059 , 3.756132872486109 , 1.3934068741120194 , 4.901122363940227
0.06 , 3.895473559897311 , 1.4000774047165248 , 4.869238154390976
0.061 , 4.035481300368963 , 1.4047895774896195 , 4.832971959166487
0.062 , 4.175960258117925 , 1.4074960454449428 , 4.792356415394571
0.063 , 4.316709862662419 , 1.4081522072414205 , 4.747428074323152
0.064 , 4.457525083386561 , 1.406716290975861 , 4.6982273684266245
0.065 , 4.598196712484147 , 1.4031494342199182 , 4.644798575019347
0.066 , 4.738511655906139 , 1.3974157601862125 , 4.5871897764090495
0.067 , 4.87825323192476 , 1.3894824499133862 , 4.525452816626005
0.068 , 5.017201476916099 , 1.3793198103649962 , 4.459643254766898
0.069 , 5.155133457952598 , 1.3669013383424085 , 4.389820314995391
0.07 , 5.291823591786839 , 1.3522037801172484 , 4.316046833244369
0.071 , 5.4270439697985635 , 1.3352071866944706 , 4.238389200667849
0.072 , 5.560564688468011 , 1.315894964622736 , 4.156917303893415
0.073 , 5.692154184930285 , 1.2942539222745157 , 4.07170446212898
0.074 , 5.8215795771577366 , 1.2702743115241693 , 3.9828273611804326
0.075 , 5.948607008310153 , 1.243949864758173 , 3.890365984439606
0.076 , 6.073001994785971 , 1.2152778271576794 , 3.79440354090461
0.077 , 6.194529777501739 , 1.1842589841996738 , 3.695026390297354
0.078 , 6.312955675921706 , 1.1508976843291578 , 3.5923239653456314
0.079 , 6.4280454443546216 , 1.115201856760999 , 3.486388691299689
0.08 , 6.539565630030721 , 1.0771830243763674 , 3.377315902755755
0.081 , 6.647283932468358 , 1.0368563116849985 , 3.265203757861324
0.082 , 6.7509695636368585 , 0.9942404478308806 , 3.1501531499794613
0.083 , 6.850393608419947 , 0.9493577646253589 , 3.0322676168915734
0.084 , 6.945329384882482 , 0.9022341895980626 , 2.9116532476204093
0.085 , 7.035552803842289 , 0.8528992340624909 , 2.7884185869570848
0.086 , 7.1208427272485375 , 0.801385976199535 , 2.6626745377781056
0.087 , 7.200981324868491 , 0.7477310391686459 , 2.534534261240267
0.088 , 7.275754428785356 , 0.6919745642627936 , 2.404113074943241
0.089 , 7.344951885211635 , 0.6341601791297704 , 2.271528349151532
0.09 , 7.408367903124612 , 0.574334961088784 , 2.136899401169149
0.091 , 7.46580139923349 , 0.5125493955776412 , 2.0003473879620977
0.092 , 7.517056338791254 , 0.4488573297721403 , 1.8619951971252786
0.093 , 7.561942071768468 , 0.3833159214255594 , 1.7219673362919499
0.094 , 7.6002736639110235 , 0.315985582982342 , 1.580389821085269
0.095 , 7.631872222209258 , 0.2469299210262313 , 1.437390061712722
0.096 , 7.656565214311881 , 0.17621567112918562 , 1.2930967483055542
0.097 , 7.674186781424799 , 0.10391262817340774 , 1.147639735106321
0.098 , 7.68457804424214 , 0.030093572224738685 , 1.0011499236088526
0.099 , 7.687587401464614 , -0.045165809958510814 , 0.8537591447557267
0.1 , 7.683070820468763 , -0.12178700769149484 , 0.7056000402993361
0.101 , 7.670892119699613 , -0.19968877330811952 , 0.5568059434332501
0.102 , 7.650923242368801 , -0.27878721318476796 , 0.4075107588013456
0.103 , 7.623044521050325 , -0.3589958827361663 , 0.2578488419926732
0.104 , 7.587144932776708 , -0.4402258852718399 , 0.1079548786304798
0.105 , 7.543122344249523 , -0.5223859745964895 , -0.04203623683574309
0.106 , 7.490883746789875 , -0.6053826612326363 , -0.1919895225261769
0.107 , 7.430345480666611 , -0.689120322139052 , -0.3417700306052389
0.108 , 7.361433448452706 , -0.7735013137938095 , -0.4912429687255434
0.109 , 7.284083317073325 , -0.8584260885062649 , -0.6402738213318984
0.11 , 7.1982407082226985 , -0.9437933138179251 , -0.7887284707162411
0.111 , 7.103861376840906 , -1.0294999948479628 , -0.9364733177145158
0.112 , 7.00091137735611 , -1.1154415994351268 , -1.0833754019368982
0.113 , 6.889367217412597 , -1.2015121859239586 , -1.2293025214231852
0.114 , 6.769215998820202 , -1.2876045334395732 , -1.3741233516156202
0.115 , 6.640455545476244 , -1.3736102744918006 , -1.5177075635421466
0.116 , 6.503094518027064 , -1.4594200297462125 , -1.6599259411036704
0.117 , 6.357152515052443 , -1.5449235447964837 , -1.800650497359841
0.118 , 6.202660160572794 , -1.6300098287696698 , -1.9397545897086514
0.119 , 6.039659177695827 , -1.7145672945933104 , -2.0771130338562296
0.12 , 5.868202448236496 , -1.798483900750808 , -2.2126022164742625
0.121 , 5.688354058161416 , -1.8816472943492861 , -2.346100206443636
0.122 , 5.500189328726487 , -1.963944955322091 , -2.4774868645842245
